Index,Title,RED,GREEN,BLUE,HUE,SATURATION,VALUE,HUE,LUMO,SATURATION 2,RGB AVG
665,Extreme-G,95.45,58.86,91.91,0.85,0.38,95.45,0.85,77.15,-0.24,82.07
945,Hitman 2 - Silent Assassin,168.73,167.83,168.58,0.86,0.01,168.73,0.86,168.28,0.00,168.38
1166,Lunar - Dragon Song,143.36,139.21,142.65,0.86,0.03,143.36,0.86,141.29,-0.01,141.74
1202,Mario Kart 64,121.12,112.49,119.80,0.86,0.07,121.12,0.86,116.81,-0.04,117.80
2302,TOHU,175.30,159.95,172.62,0.86,0.09,175.30,0.86,167.62,-0.05,169.29
1024,Jade Cocoon 2,64.41,57.93,63.37,0.86,0.10,64.41,0.86,61.17,-0.05,61.90
1540,Phoenix Wright Ace Attorney - Spirit of Justice,142.12,126.13,139.23,0.86,0.11,142.12,0.86,134.12,-0.06,135.83
1971,Starcraft II - Heart of the Swarm,49.41,35.82,47.45,0.86,0.28,49.41,0.86,42.62,-0.16,44.23
415,Crypt of the Necrodancer,79.42,46.55,74.47,0.86,0.41,79.42,0.86,62.99,-0.27,66.82
2109,Tekken Tag Tournament,128.31,124.28,127.43,0.87,0.03,128.31,0.87,126.30,-0.02,126.67
1600,Princess Peach Showtime!,151.50,139.76,149.17,0.87,0.08,151.50,0.87,145.63,-0.04,146.81
202,Between Horizons,81.54,73.94,79.73,0.87,0.09,81.54,0.87,77.74,-0.05,78.40
1945,Splatoon 3,132.08,118.92,129.01,0.87,0.10,132.08,0.87,125.50,-0.05,126.67
986,Imp of the Sun,130.68,112.38,126.75,0.87,0.14,130.68,0.87,121.53,-0.08,123.27
1763,Saints Row IV,72.28,57.49,69.47,0.87,0.20,72.28,0.87,64.89,-0.12,66.41
1845,Shin Megami Tensei V Vengeance,76.77,55.51,72.45,0.87,0.28,76.77,0.87,66.14,-0.16,68.24
409,Crossing Souls,118.12,82.14,109.39,0.87,0.30,118.12,0.87,100.13,-0.18,103.22
236,Bloodstained - Ritual of the Night,65.16,45.12,60.17,0.87,0.31,65.16,0.87,55.14,-0.19,56.82
2532,XCOM Chimera Squad,105.20,71.27,96.85,0.87,0.32,105.20,0.87,88.23,-0.19,91.11
196,Beat Cop,91.88,62.69,85.64,0.87,0.32,91.88,0.87,77.28,-0.19,80.07
1646,Rain World,64.99,43.51,60.89,0.87,0.33,64.99,0.87,54.25,-0.20,56.46
164,Bang-On Balls - Chronicles,130.91,129.20,130.43,0.88,0.01,130.91,0.88,130.05,-0.01,130.18
894,Halo Reach,77.16,72.17,75.75,0.88,0.06,77.16,0.88,74.67,-0.03,75.03
2054,Switchball,140.73,122.81,135.19,0.88,0.13,140.73,0.88,131.77,-0.07,132.91
1139,Lollipop Chainsaw,81.16,69.04,77.97,0.88,0.15,81.16,0.88,75.10,-0.08,76.06
902,Hardcore Mecha,113.09,85.29,105.87,0.88,0.25,113.09,0.88,99.19,-0.14,101.42
2118,Tetris Effect,51.24,35.67,47.20,0.88,0.30,51.24,0.88,43.45,-0.18,44.70
52,Agent A - A Puzzle in Disguise,65.06,29.71,54.66,0.88,0.54,65.06,0.88,47.39,-0.38,49.81
2492,Wild Bastards,69.65,31.39,58.76,0.88,0.55,69.65,0.88,50.52,-0.39,53.27
2010,Suikoden II,168.09,165.87,167.28,0.89,0.01,168.09,0.89,166.98,-0.01,167.08
2061,Syndicate Wars,142.21,138.83,140.99,0.89,0.02,142.21,0.89,140.52,-0.01,140.68
747,Fire Emblem Awakening,150.02,143.71,147.96,0.89,0.04,150.02,0.89,146.86,-0.02,147.23
1517,Penny's Big Breakaway,159.95,152.82,157.50,0.89,0.04,159.95,0.89,156.38,-0.02,156.76
1309,Monster Hunter Freedom,120.36,113.86,118.01,0.89,0.05,120.36,0.89,117.11,-0.03,117.41
264,Brave Fencer Musashi,176.37,167.81,173.50,0.89,0.05,176.37,0.89,172.09,-0.03,172.56
1286,Mind Path to Thalamus,159.32,146.75,154.93,0.89,0.08,159.32,0.89,153.04,-0.04,153.67
198,Before we Leave,127.46,111.74,122.57,0.89,0.12,127.46,0.89,119.60,-0.07,120.59
1378,Neva,198.78,175.59,191.26,0.89,0.12,198.78,0.89,187.19,-0.06,188.55
1170,Lunar Silver Star Harmony,123.66,104.77,116.69,0.89,0.15,123.66,0.89,114.22,-0.08,115.04
82,Anomaly Agent,157.62,128.32,147.87,0.89,0.19,157.62,0.89,142.97,-0.10,144.61
172,Baten Kaitos - Eternal Wings and the Lost Ocean,95.54,74.97,88.63,0.89,0.22,95.54,0.89,85.26,-0.12,86.38
2559,Young Souls,136.57,104.81,125.99,0.89,0.23,136.57,0.89,120.69,-0.13,122.46
752,Fire Emblem Warriors - Three Hopes,126.27,90.77,113.66,0.89,0.28,126.27,0.89,108.52,-0.17,110.23
621,El Hijo - A Wild West Tale,84.57,60.98,76.78,0.89,0.28,84.57,0.89,72.78,-0.16,74.11
1001,Inkbound,71.98,51.45,64.80,0.89,0.29,71.98,0.89,61.72,-0.17,62.75
853,Grandia II,72.88,50.48,65.51,0.89,0.31,72.88,0.89,61.68,-0.18,62.96
51,Age of Wonders,43.70,28.99,38.76,0.89,0.34,43.70,0.89,36.34,-0.21,37.15
1625,Punch Club,89.70,54.70,77.04,0.89,0.39,89.70,0.89,72.20,-0.25,73.81
1380,NeverAwake,136.08,78.56,115.18,0.89,0.42,136.08,0.89,107.32,-0.27,109.94
421,Curse of the Dead Gods,52.14,28.98,43.62,0.89,0.44,52.14,0.89,40.56,-0.29,41.58
2320,Torchlight II,80.79,76.46,79.17,0.90,0.05,80.79,0.90,78.63,-0.03,78.81
32,Active DBG Braves Rage,207.74,194.97,202.27,0.90,0.06,207.74,0.90,201.36,-0.03,201.66
1727,River City Girls,132.61,111.20,124.56,0.90,0.16,132.61,0.90,121.91,-0.09,122.79
1938,Spider-Man - Shattered Dimensions,89.40,74.02,83.68,0.90,0.17,89.40,0.90,81.71,-0.10,82.37
1285,Mighty Goose,84.55,67.68,77.48,0.90,0.20,84.55,0.90,76.11,-0.11,76.57
268,Breath of Fire III,113.98,87.14,103.12,0.90,0.24,113.98,0.90,100.56,-0.13,101.41
1821,Shadows of Doubt,128.19,95.41,115.10,0.90,0.26,128.19,0.90,111.80,-0.15,112.90
592,Duck Dodgers Starring Daffy Duck,148.34,110.09,133.45,0.90,0.26,148.34,0.90,129.22,-0.15,130.63
155,Backbone,53.93,39.56,48.42,0.90,0.27,53.93,0.90,46.75,-0.16,47.30
2012,Suikoden,75.36,53.03,66.21,0.90,0.30,75.36,0.90,64.20,-0.18,64.87
384,Costume Quest 2,102.53,66.26,88.62,0.90,0.35,102.53,0.90,84.40,-0.22,85.80
2386,UNDER NIGHT IN-BIRTH II Sys -Celes,125.17,78.84,107.33,0.90,0.37,125.17,0.90,102.01,-0.23,103.78
2053,Svarog's Dream,25.94,15.91,22.10,0.90,0.39,25.94,0.90,20.92,-0.25,21.32
1899,Solar Ash,146.74,85.62,120.73,0.90,0.42,146.74,0.90,116.18,-0.27,117.70
2563,Ys IX - Monstrum Nox,130.39,126.42,128.60,0.91,0.03,130.39,0.91,128.40,-0.02,128.47
912,Haunting Ground,180.85,175.26,178.20,0.91,0.03,180.85,0.91,178.06,-0.02,178.11
732,Final Fantasy VI,167.21,160.10,163.73,0.91,0.04,167.21,0.91,163.65,-0.02,163.68
2404,Until Then,83.98,79.41,81.97,0.91,0.05,83.98,0.91,81.69,-0.03,81.79
1928,Spark the Electric Jester 3,119.05,112.18,115.92,0.91,0.06,119.05,0.91,115.61,-0.03,115.72
855,Grapple Dog,133.52,121.89,128.22,0.91,0.09,133.52,0.91,127.71,-0.05,127.88
2569,Zack & Wiki - Quest for Barbaros' Treasure,90.65,81.90,86.72,0.91,0.10,90.65,0.91,86.28,-0.05,86.43
535,Doki Doki Literature Club Plus,187.47,159.52,175.27,0.91,0.15,187.47,0.91,173.50,-0.08,174.09
525,Dissidia Final Fantasy NT,74.39,62.90,68.95,0.91,0.15,74.39,0.91,68.65,-0.08,68.75
2477,Wetrix,118.19,99.29,109.37,0.91,0.16,118.19,0.91,108.74,-0.09,108.95
776,From the Abyss,112.40,90.97,102.49,0.91,0.19,112.40,0.91,101.68,-0.11,101.95
2021,Super Crush KO,187.21,151.59,169.81,0.91,0.19,187.21,0.91,169.40,-0.11,169.53
35,Advance Wars - Days of Ruin,103.96,79.64,93.09,0.91,0.23,103.96,0.91,91.80,-0.13,92.23
704,Figment 2 - Creed Valley,84.84,58.73,72.78,0.91,0.31,84.84,0.91,71.78,-0.18,72.12
579,Dragons Lair Trilogy,128.04,70.11,102.81,0.91,0.45,128.04,0.91,99.08,-0.30,100.32
991,Inertial Drift,102.01,50.24,79.75,0.91,0.51,102.01,0.91,76.13,-0.34,77.33
1778,Saturnalia,36.56,17.50,27.37,0.91,0.52,36.56,0.91,27.03,-0.37,27.14
1117,Life is Strange - True Colors,139.52,60.36,103.53,0.91,0.57,139.52,0.91,99.94,-0.40,101.14
2511,Wolfstride,72.29,72.22,72.25,0.92,0.00,72.29,0.92,72.26,0.00,72.26
487,Detention,191.69,188.39,189.94,0.92,0.02,191.69,0.92,190.04,-0.01,190.01
2388,Undertale,39.53,37.64,38.54,0.92,0.05,39.53,0.92,38.58,-0.03,38.57
1932,SpellForce 2 Anniversary Edition,85.97,79.81,82.59,0.92,0.07,85.97,0.92,82.89,-0.04,82.79
1910,Sonic Adventure 2 - Battle,143.79,132.16,137.49,0.92,0.08,143.79,0.92,137.98,-0.04,137.81
1011,Intravenous,65.55,59.44,62.23,0.92,0.09,65.55,0.92,62.49,-0.05,62.40
104,Armored Core - Verdict Day,55.61,49.78,52.75,0.92,0.10,55.61,0.92,52.70,-0.06,52.71
2084,Tales of Xillia 2,127.23,110.48,118.74,0.92,0.13,127.23,0.92,118.85,-0.07,118.81
347,Circus Electrique,69.90,61.01,65.45,0.92,0.13,69.90,0.92,65.46,-0.07,65.45
36,Advance Wars - Dual Strike,103.11,83.68,93.07,0.92,0.19,103.11,0.92,93.39,-0.11,93.28
946,Hitman 3,29.10,22.10,25.38,0.92,0.24,29.10,0.92,25.60,-0.14,25.53
182,Batora Lost Haven,83.23,53.62,67.42,0.92,0.36,83.23,0.92,68.43,-0.22,68.09
1499,Paquerette Down the Bunburrows,85.29,35.60,59.60,0.92,0.58,85.29,0.92,60.45,-0.42,60.16
682,FAR Lone Sails,179.42,177.31,178.16,0.93,0.01,179.42,0.93,178.37,-0.01,178.30
929,Her Story,70.99,66.29,68.27,0.93,0.07,70.99,0.93,68.64,-0.03,68.52
2495,Willy Morgan and the Curse of Bone Town,72.05,67.21,69.38,0.93,0.07,72.05,0.93,69.63,-0.04,69.55
1368,NBA Street,123.12,109.90,115.46,0.93,0.11,123.12,0.93,116.51,-0.06,116.16
232,BloodRayne - Betrayal,121.17,104.95,111.96,0.93,0.13,121.17,0.93,113.06,-0.07,112.70
2529,X-Men vs. Street Fighter,164.01,143.34,152.07,0.93,0.13,164.01,0.93,153.68,-0.07,153.14
1032,Jamestown+,140.76,119.13,128.02,0.93,0.15,140.76,0.93,129.94,-0.08,129.30
2075,Tails - The Backbone Preludes,76.23,64.44,69.19,0.93,0.15,76.23,0.93,70.33,-0.09,69.95
1243,Medievil 2,92.01,77.38,83.52,0.93,0.16,92.01,0.93,84.69,-0.09,84.30
1075,Kirby - Planet Robobot,147.10,122.14,132.10,0.93,0.17,147.10,0.93,134.62,-0.09,133.78
2527,X-Men Legends,66.97,54.80,59.83,0.93,0.18,66.97,0.93,60.89,-0.10,60.54
30,Ace Attorney Investigations Collection,120.44,94.13,105.13,0.93,0.22,120.44,0.93,107.28,-0.12,106.56
1059,Killer is Dead,69.05,53.86,60.02,0.93,0.22,69.05,0.93,61.45,-0.13,60.97
1773,Sam & Max - The Devil's Playhouse,104.88,71.86,86.43,0.93,0.31,104.88,0.93,88.37,-0.19,87.72
688,Fate Unlimited Codes,150.47,103.55,123.28,0.93,0.31,150.47,0.93,127.01,-0.19,125.77
1184,Magicka,99.56,67.32,80.67,0.93,0.32,99.56,0.93,83.44,-0.20,82.52
987,In Sound Mind,121.86,78.20,97.14,0.93,0.36,121.86,0.93,100.03,-0.22,99.07
181,Batman Vengeance,77.32,32.77,51.48,0.93,0.58,77.32,0.93,55.05,-0.41,53.86
529,Divinity - Original Sin,137.48,131.34,133.47,0.94,0.04,137.48,0.94,134.41,-0.02,134.10
1366,Naruto Ultimate Ninja Storm,163.88,149.09,154.36,0.94,0.09,163.88,0.94,156.49,-0.05,155.78
499,Devotion,29.15,23.83,25.61,0.94,0.18,29.15,0.94,26.49,-0.10,26.20
1087,La Pucelle Ragnarok,160.79,129.32,140.48,0.94,0.20,160.79,0.94,145.06,-0.11,143.53
156,Balatro,116.19,92.20,100.24,0.94,0.21,116.19,0.94,104.19,-0.12,102.88
1620,Puddle Knights,106.77,83.77,91.72,0.94,0.22,106.77,0.94,95.27,-0.12,94.09
273,BROK the InvestiGator,118.52,90.31,100.91,0.94,0.24,118.52,0.94,104.41,-0.14,103.25
240,Bloody Roar 4,83.34,62.95,69.78,0.94,0.24,83.34,0.94,73.15,-0.14,72.03
41,Afterimage,139.19,94.78,109.58,0.94,0.32,139.19,0.94,116.98,-0.19,114.52
2338,Travis Strikes Again - No More Heroes,113.32,74.08,87.26,0.94,0.35,113.32,0.94,93.70,-0.21,91.56
288,Cadence of Hyrule - Crypt of the NecroDancer Featuring The Legend of Zelda,87.25,55.70,67.67,0.94,0.36,87.25,0.94,71.48,-0.22,70.21
2139,The Coma 2 Vicious Sisters,42.25,20.71,27.90,0.94,0.51,42.25,0.94,31.48,-0.35,30.29
1853,Sigma Theory,193.59,14.04,73.85,0.94,0.93,193.59,0.94,103.82,-0.87,93.83
119,Assassin's Creed - Brotherhood,159.21,152.56,154.37,0.95,0.04,159.21,0.95,155.89,-0.02,155.38
2163,The Great Ace Attorney Chronicles,163.42,149.41,153.74,0.95,0.09,163.42,0.95,156.41,-0.05,155.52
1305,Monster Boy and the Cursed Kingdom,168.90,154.29,158.53,0.95,0.09,168.90,0.95,161.59,-0.05,160.57
1875,Skullgirls,105.76,95.70,98.48,0.95,0.10,105.76,0.95,100.73,-0.05,99.98
33,Actraiser Renaissance,90.91,81.49,84.38,0.95,0.10,90.91,0.95,86.20,-0.06,85.59
1678,Red Wings - American Aces,148.58,132.29,137.10,0.95,0.11,148.58,0.95,140.43,-0.06,139.32
820,Glass Masquerade 2 Illusions,60.86,54.45,56.45,0.95,0.11,60.86,0.95,57.65,-0.06,57.25
1181,Mafia II,87.66,77.68,80.71,0.95,0.11,87.66,0.95,82.67,-0.06,82.02
1025,Jade Empire,115.24,100.51,105.17,0.95,0.13,115.24,0.95,107.87,-0.07,106.97
761,Folklore,54.02,43.65,46.61,0.95,0.19,54.02,0.95,48.83,-0.11,48.09
162,Ballance,132.32,106.50,114.15,0.95,0.20,132.32,0.95,119.41,-0.11,117.66
601,Dungeons 4,132.40,104.28,113.53,0.95,0.21,132.40,0.95,118.34,-0.12,116.73
47,Age of Wonders 2 - The Wizard's Throne,102.42,78.13,85.88,0.95,0.24,102.42,0.95,90.27,-0.14,88.81
2008,Sudeki,116.27,86.22,95.88,0.95,0.26,116.27,0.95,101.25,-0.15,99.46
377,Control,146.22,93.60,108.09,0.95,0.36,146.22,0.95,119.91,-0.22,115.97
186,Battletoads,131.26,74.86,92.69,0.95,0.43,131.26,0.95,103.06,-0.28,99.60
659,Evoland,78.15,41.66,52.34,0.95,0.47,78.15,0.95,59.90,-0.31,57.38
1726,River City - Tokyo Rumble,110.93,57.20,74.77,0.95,0.48,110.93,0.95,84.06,-0.32,80.97
302,CARRION,73.48,31.16,43.23,0.95,0.58,73.48,0.95,52.32,-0.41,49.29
2017,Sundered,100.83,35.72,55.37,0.95,0.65,100.83,0.95,68.28,-0.48,63.97
2360,Twelve Minutes,39.02,11.49,20.02,0.95,0.71,39.02,0.95,25.25,-0.57,23.51
2394,Unravel Two,156.63,153.45,154.15,0.96,0.02,156.63,0.96,155.04,-0.01,154.74
2059,Syberia,102.36,96.73,98.02,0.96,0.06,102.36,0.96,99.54,-0.03,99.03
1180,Mafia III,102.37,93.47,95.81,0.96,0.09,102.37,0.96,97.92,-0.05,97.22
2079,Tales of Berseria,139.38,124.94,128.57,0.96,0.10,139.38,0.96,132.16,-0.06,130.96
1193,Mario & Sonic at the Olympic Games,152.89,135.62,140.09,0.96,0.11,152.89,0.96,144.25,-0.06,142.87
2048,SUPERHOT - MIND CONTROL DELETE,199.11,177.05,182.61,0.96,0.11,199.11,0.96,188.08,-0.06,186.26
960,Hue,47.04,41.46,42.78,0.96,0.12,47.04,0.96,44.25,-0.06,43.76
1426,Noctuary,115.45,94.46,99.47,0.96,0.18,115.45,0.96,104.95,-0.10,103.13
672,Fae Tactics,153.60,122.96,130.64,0.96,0.20,153.60,0.96,138.28,-0.11,135.73
2493,Wildermyth,126.53,99.56,106.10,0.96,0.21,126.53,0.96,113.05,-0.12,110.73
1360,Naruto Shippuden - Ultimate Ninja Heroes 3,127.24,100.13,105.89,0.96,0.21,127.24,0.96,113.69,-0.12,111.09
2517,World of Goo 2,139.69,110.12,117.99,0.96,0.21,139.69,0.96,124.90,-0.12,122.60
1532,Persona Q - Shadow of the Labyrinth,114.79,89.16,95.21,0.96,0.22,114.79,0.96,101.97,-0.13,99.72
427,Daredevil - Man Without Fear,83.96,65.12,70.01,0.96,0.22,83.96,0.96,74.54,-0.13,73.03
1303,Momodora - Reverie Under the Moonlight,122.90,93.49,99.87,0.96,0.24,122.90,0.96,108.20,-0.14,105.42
1737,Rogue Legacy 2,118.16,88.39,95.06,0.96,0.25,118.16,0.96,103.28,-0.15,100.54
1629,Pyre,53.85,40.31,43.64,0.96,0.25,53.85,0.96,47.08,-0.15,45.93
1552,Pizza Tower,134.48,96.90,105.61,0.96,0.28,134.48,0.96,115.69,-0.16,112.33
330,Champions Return to Arms,51.35,36.92,40.02,0.96,0.28,51.35,0.96,44.14,-0.17,42.76
2261,The Witness,78.45,56.02,61.47,0.96,0.29,78.45,0.96,67.24,-0.17,65.32
2442,Voidigo,111.63,76.15,84.88,0.96,0.32,111.63,0.96,93.89,-0.19,90.89
495,Devil May Cry 4,83.10,56.35,62.10,0.96,0.32,83.10,0.96,69.73,-0.19,67.18
833,Going Under,142.37,94.45,106.94,0.96,0.34,142.37,0.96,118.41,-0.20,114.59
1418,No More Heroes 3,150.22,98.07,111.25,0.96,0.35,150.22,0.96,124.14,-0.21,119.85
96,Arc the Lad II,150.89,90.27,103.44,0.96,0.40,150.89,0.96,120.58,-0.25,114.86
2102,Tekken 3,142.56,80.31,93.99,0.96,0.44,142.56,0.96,111.44,-0.28,105.62
322,Catherine,161.87,82.54,103.50,0.96,0.49,161.87,0.96,122.20,-0.33,115.97
917,Heart of Darkness,42.15,21.06,25.97,0.96,0.50,42.15,0.96,31.61,-0.34,29.73
1941,Spider-Man,49.49,24.19,30.22,0.96,0.51,49.49,0.96,36.84,-0.35,34.63
1937,Spider Man The Movie,49.49,24.19,30.22,0.96,0.51,49.49,0.96,36.84,-0.35,34.63
2169,The Jackbox Party Pack 2,147.57,55.44,77.89,0.96,0.62,147.57,0.96,101.50,-0.46,93.63
348,Citizen Sleeper,146.55,48.88,73.91,0.96,0.67,146.55,0.96,97.72,-0.50,89.78
1465,Onimusha Warlords,78.26,23.62,35.64,0.96,0.70,78.26,0.96,50.94,-0.55,45.84
2134,The Bookwalker - Thief of Tales,139.12,29.64,53.61,0.96,0.79,139.12,0.96,84.38,-0.66,74.12
177,Batman - The TellTale Series,185.68,185.40,185.44,0.97,0.00,185.68,0.97,185.54,0.00,185.50
2259,The Witcher 3 - Wild Hunt,150.02,148.35,148.65,0.97,0.01,150.02,0.97,149.18,-0.01,149.01
1758,Sacred 2 Fallen Angel,107.59,105.48,105.82,0.97,0.02,107.59,0.97,106.53,-0.01,106.30
2337,Trauma Center - Under the Knife,132.61,127.69,128.43,0.97,0.04,132.61,0.97,130.15,-0.02,129.58
2087,Tangle Tower,109.12,100.22,102.03,0.97,0.08,109.12,0.97,104.67,-0.04,103.79
1071,Kingdom Hearts HD 1.5 ReMIX,131.59,119.49,121.33,0.97,0.09,131.59,0.97,125.54,-0.05,124.14
750,Fire Emblem Fates,84.04,75.24,77.08,0.97,0.10,84.04,0.97,79.64,-0.06,78.79
972,I Am Dead,142.70,126.64,129.87,0.97,0.11,142.70,0.97,134.67,-0.06,133.07
882,HAAK,92.06,80.90,82.94,0.97,0.12,92.06,0.97,86.48,-0.07,85.30
1022,Jackie Chan Stuntmaster,121.61,104.65,107.75,0.97,0.14,121.61,0.97,113.13,-0.08,111.34
1680,Remember Me,128.54,108.27,111.43,0.97,0.16,128.54,0.97,118.41,-0.09,116.08
995,inFAMOUS First Light,134.86,110.55,115.52,0.97,0.18,134.86,0.97,122.71,-0.10,120.31
962,Hunt the Night,103.16,83.86,87.14,0.97,0.19,103.16,0.97,93.51,-0.10,91.38
1687,Resident Evil 2,39.95,32.25,33.61,0.97,0.19,39.95,0.97,36.10,-0.11,35.27
468,Death's Gambit,50.78,40.75,42.30,0.97,0.20,50.78,0.97,45.77,-0.11,44.61
1124,Lightning Warrior Raidy,151.75,118.58,124.76,0.97,0.22,151.75,0.97,135.17,-0.12,131.70
1523,Persona - Revelations,57.27,43.49,45.56,0.97,0.24,57.27,0.97,50.38,-0.14,48.78
958,Hotline Miami,77.71,57.33,61.21,0.97,0.26,77.71,0.97,67.52,-0.15,65.42
1339,Musashi - Samurai Legend,57.30,40.45,43.64,0.97,0.29,57.30,0.97,48.87,-0.18,47.13
2132,The Blackwell Bundle,76.96,54.88,58.25,0.97,0.29,76.96,0.97,65.92,-0.17,63.36
2435,Viewtiful Joe - Double Trouble!,110.00,76.85,83.23,0.97,0.30,110.00,0.97,93.43,-0.18,90.03
872,Gris,123.48,85.78,91.48,0.97,0.31,123.48,0.97,104.63,-0.18,100.25
361,Coffee Talk,78.28,53.52,57.59,0.97,0.32,78.28,0.97,65.90,-0.19,63.13
1930,Speed Brawl,113.30,73.40,81.76,0.97,0.35,113.30,0.97,93.35,-0.22,89.49
1633,Quake,15.54,9.81,10.80,0.97,0.37,15.54,0.97,12.67,-0.25,12.05
1085,Kunai,102.25,55.51,64.67,0.97,0.46,102.25,0.97,78.88,-0.30,74.14
916,Headlander,81.67,36.06,43.17,0.97,0.56,81.67,0.97,58.86,-0.39,53.63
1738,Rogue Legacy,119.99,48.20,63.22,0.97,0.60,119.99,0.97,84.10,-0.43,77.14
188,Bayonetta 3,82.08,30.38,38.76,0.97,0.63,82.08,0.97,56.23,-0.47,50.41
813,Ghostrunner,137.26,45.47,63.99,0.97,0.67,137.26,0.97,91.36,-0.51,82.24
1675,Red Faction,98.88,10.49,24.48,0.97,0.89,98.88,0.97,54.68,-0.82,44.62
444,Dawn of Heroes,91.08,88.06,88.36,0.98,0.03,91.08,0.98,89.57,-0.02,89.16
436,Darksiders - Genesis,154.37,148.06,148.72,0.98,0.04,154.37,0.98,151.21,-0.02,150.38
854,Grandia,183.45,177.00,177.59,0.98,0.04,183.45,0.98,180.23,-0.02,179.35
2151,The Evil Within 2,150.29,140.59,141.86,0.98,0.06,150.29,0.98,145.44,-0.03,144.25
849,Grand Theft Auto - Vice City,106.32,97.98,98.81,0.98,0.08,106.32,0.98,102.15,-0.04,101.03
2415,Valkyria Chronicles 4,114.25,103.36,104.94,0.98,0.10,114.25,0.98,108.81,-0.05,107.52
1204,Mario Kart 8 Deluxe,130.28,113.56,115.43,0.98,0.13,130.28,0.98,121.92,-0.07,119.76
2357,Turok - Rage Wars,123.03,106.05,108.51,0.98,0.14,123.03,0.98,114.54,-0.07,112.53
2451,Wargroove,141.50,119.10,122.08,0.98,0.16,141.50,0.98,130.30,-0.09,127.56
869,GRIME,119.92,97.35,99.52,0.98,0.19,119.92,0.98,108.63,-0.10,105.60
860,Greak - Memories of Azur,98.17,78.25,80.07,0.98,0.20,98.17,0.98,88.21,-0.11,85.50
2023,Super High Ball,116.53,92.21,95.07,0.98,0.21,116.53,0.98,104.37,-0.12,101.27
1281,Middle-Earth - Shadow of War,35.67,27.68,28.54,0.98,0.22,35.67,0.98,31.68,-0.13,30.63
2276,Thousand Arms,125.05,95.01,98.56,0.98,0.24,125.05,0.98,110.03,-0.14,106.21
857,Gravity Circuit,154.63,116.65,121.27,0.98,0.25,154.63,0.98,135.64,-0.14,130.85
521,Disney's Donald Duck - Goin' Quackers,104.10,77.12,80.95,0.98,0.26,104.10,0.98,90.61,-0.15,87.39
1457,One Piece - Pirate Warriors 4,87.68,63.86,66.38,0.98,0.27,87.68,0.98,75.77,-0.16,72.64
321,Catherine Full Body,152.33,109.88,116.07,0.98,0.28,152.33,0.98,131.10,-0.16,126.09
1856,Silent Bomber,89.96,65.19,67.97,0.98,0.28,89.96,0.98,77.57,-0.16,74.37
1270,Metro 2033,90.49,65.60,68.09,0.98,0.28,90.49,0.98,78.05,-0.16,74.73
514,Disgaea 2 - Dark Hero Days,152.06,107.60,113.60,0.98,0.29,152.06,0.98,129.83,-0.17,124.42
154,Baba is You,34.23,24.37,25.79,0.98,0.29,34.23,0.98,29.30,-0.17,28.13
1993,Strangeland,59.90,42.15,44.63,0.98,0.30,59.90,0.98,51.03,-0.18,48.90
2019,Sunless Skies,75.62,50.54,53.69,0.98,0.33,75.62,0.98,63.08,-0.20,59.95
1549,Pillars of Eternity,90.06,53.41,58.28,0.98,0.41,90.06,0.98,71.74,-0.26,67.25
228,BlazBlue Entropy Effect,114.76,66.05,73.29,0.98,0.42,114.76,0.98,90.41,-0.27,84.70
479,Demon Turf,163.94,94.60,102.57,0.98,0.42,163.94,0.98,129.27,-0.27,120.37
2007,SUCCUBUS,87.71,42.56,48.31,0.98,0.51,87.71,0.98,65.14,-0.35,59.53
1005,Insect Swarm,108.74,50.42,56.63,0.98,0.54,108.74,0.98,79.58,-0.37,71.93
1822,Shadows of the Damned,87.16,39.19,45.61,0.98,0.55,87.16,0.98,63.18,-0.39,57.32
56,Akane,98.63,42.81,50.06,0.98,0.57,98.63,0.98,70.72,-0.40,63.83
545,Doomblade,132.74,37.99,47.91,0.98,0.71,132.74,0.98,85.36,-0.56,72.88
755,First Cut Samurai Duel,20.13,4.57,6.44,0.98,0.77,20.13,0.98,12.35,-0.69,10.38
589,Driver 2 - The Wheelman is Back,125.92,17.50,29.53,0.98,0.86,125.92,0.98,71.71,-0.77,57.65
800,Geometric Sniper Blood in Paris,74.92,74.67,74.69,0.99,0.00,74.92,0.99,74.80,0.00,74.76
1824,Shady Part of Me,55.55,54.77,54.81,0.99,0.01,55.55,0.99,55.16,-0.01,55.05
326,Celeste,87.69,86.58,86.64,0.99,0.01,87.69,0.99,87.14,-0.01,86.97
582,Drakengard 2,186.20,181.61,181.79,0.99,0.02,186.20,0.99,183.90,-0.01,183.20
992,Infamous - Festival of Blood,133.31,125.88,126.23,0.99,0.06,133.31,0.99,129.60,-0.03,128.48
2503,WitchSpring R,139.97,131.78,132.42,0.99,0.06,139.97,0.99,135.87,-0.03,134.72
2299,To The Moon,74.56,68.79,69.23,0.99,0.08,74.56,0.99,71.67,-0.04,70.86
2127,The Banner Saga 2,141.13,128.10,128.97,0.99,0.09,141.13,0.99,134.61,-0.05,132.73
1946,Split;Second,119.46,102.36,103.86,0.99,0.14,119.46,0.99,110.91,-0.08,108.56
1610,Project Nimbus,141.89,121.85,122.62,0.99,0.14,141.89,0.99,131.87,-0.08,128.79
657,EVERSPACE,107.10,91.14,91.79,0.99,0.15,107.10,0.99,99.12,-0.08,96.68
133,Assemble with Care,179.26,148.32,149.39,0.99,0.17,179.26,0.99,163.79,-0.10,158.99
